location,gmm_cluster,cluster_label,cluster_category,feature,value
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.1386578609162625
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.3404998950997961
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.1708190824546238
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2210133477758565
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2552291481019374
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.2404864022545063
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1935052888920424
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,0.339793784133204
Belize,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.0619464267438848
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.990347538400006
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.941434775378848
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.4168057007537122
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.5198724860928802
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6012621185584707
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1953503648987411
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Benin,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.8165400052926138
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.4362727232555285
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,1.003951810854132
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.2278266835470584
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2552291481019374
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.00314499045003
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1952759393683762
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.0470934677349308
Bermuda,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.963283250172526
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.6086501898207806
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.9303057117655266
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.7696221340601588
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.8263566680349609
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.2083967852961976
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1929609972621995
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.871729131007876
Bhutan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.465577048958594
Bolivia,0,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.5155505829128711
Bolivia,0,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,0.4422790022421784
Bolivia,0,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Bolivia,0,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Bolivia,0,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Bolivia,0,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Bolivia,0,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.3980983408196564
Bolivia,0,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2210133477758565
Bolivia,0,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Bolivia,0,High-Risk Regions,High-Risk Regions,days_to_peak,0.336818793806655
Bolivia,0,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.4217143649843599
Bolivia,0,High-Risk Regions,High-Risk Regions,recovery_speed,0.1598767546953116
Bolivia,0,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,3.085455708439714
Bolivia,0,High-Risk Regions,High-Risk Regions,vax_acceleration,0.4696082772151841
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,1.1552104969582275
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.2020874784768642
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.5697376309205969
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.1736395023972197
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.5130161773660465
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1956543424670244
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.6910007949579774
Bonaire Sint Eustatius and Saba,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.115135468916761
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.3899438299784388
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,2.905193817682392
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,1.823718201298018
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2192469549168335
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0740585546875668
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.3776136166590139
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.4551808658604271
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1877728765815333
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.0912657671231082
Bosnia and Herzegovina,3,High-Risk Regions,High-Risk Regions,vax_acceleration,-0.115135468916761
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.3855998493091346
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.1407290717776562
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.2457707519955733
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.4184084395113727
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.1464837567884616
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1935421316503894
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,0.9582705315879128
Botswana,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.1693520965291453
Brazil,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.1483770700064609
Brazil,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,1.5296123540830766
Brazil,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Brazil,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Brazil,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Brazil,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Brazil,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.4140849231942514
Brazil,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
Brazil,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Brazil,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4592032623637315
Brazil,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.4369501596741569
Brazil,3,High-Risk Regions,High-Risk Regions,recovery_speed,-1.1454220980665926
Brazil,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,0.3679063635629634
Brazil,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.928662957891431
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.1792290475750147
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.602969206848167
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.2458380818721996
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2144343252495786
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.3659988893495393
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1962268733149668
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.6066630566686989
British Virgin Islands,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.1340308576452191
Brunei,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,2.7877280684093164
Brunei,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.6474864709497958
Brunei,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Brunei,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Brunei,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Brunei,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Brunei,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.7580419112758575
Brunei,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.1502824311907885
Brunei,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0824914967479886
Brunei,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.581587730920808
Brunei,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,1.3017166877915367
Brunei,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1774420893150523
Brunei,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.4098750006603824
Brunei,3,High-Risk Regions,High-Risk Regions,vax_acceleration,2.4326527211768
Bulgaria,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.0413119309945418
Bulgaria,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,3.389665731340508
Bulgaria,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Bulgaria,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Bulgaria,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Bulgaria,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Bulgaria,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,1.0825523635448286
Bulgaria,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.0560322547431037
Bulgaria,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Bulgaria,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4184084395113727
Bulgaria,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.3447031488225098
Bulgaria,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1555091986567945
Bulgaria,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.0912657671231082
Bulgaria,3,High-Risk Regions,High-Risk Regions,vax_acceleration,-1.4143108063887913
Burkina Faso,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9958420027411892
Burkina Faso,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.937301207002304
Burkina Faso,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Burkina Faso,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Burkina Faso,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Burkina Faso,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
